t,wp_idx,des_q1,des_q2,leader_q1,leader_q2,leader_dq1,leader_dq2,foll_q1,foll_q2,foll_dq1,foll_dq2
8.5,2,-0.4,0.6,-0.39922853288979415,0.599228504085901,-0.0009652735903198156,0.0009653096662442101,-0.39921653502251075,0.5992148355951498,-0.0009966245085325162,0.0009984836809072833
8.52,2,-0.4,0.6,-0.39927121128316895,0.5992711840743286,-0.000912418685794677,0.0009124527863163118,-0.3992598385831798,0.599258220647752,-0.0009251295745691477,0.0009268711755688608
8.540000000000001,2,-0.4,0.6,-0.3993115288171604,0.5993115031151385,-0.0008619254268707934,0.0008619576402640883,-0.399300743995379,0.5992992037281009,-0.0008745158992851474,0.0008761769340541736
8.56,2,-0.4,0.6,-0.39935024395696156,0.5993502197018705,-0.0007444621589744339,0.0007444899823237372,-0.39934002612562786,0.5993385611081057,-0.0007553655216978429,0.0007568127682516246
8.58,2,-0.4,0.6,-0.39938677268907435,0.5993867497991997,-0.0007036340161029201,0.000703660313558202,-0.3993770920424813,0.5993756986643308,-0.0007139823140044736,0.0007153624916874934
8.6,2,-0.4,0.6,-0.39942067893494526,0.5994206573122747,-0.0007272843048199288,0.0007273114861777591,-0.3994114989580077,0.5994101726673449,-0.000738025188446581,0.0007394646638779895
8.620000000000001,2,-0.4,0.6,-0.3994533448743101,0.5994533244724887,-0.0006165805608029477,0.000616603604732896,-0.3994446492007867,0.5994433881052842,-0.0006257233525096472,0.000626954337317534
8.64,2,-0.4,0.6,-0.39948460896024374,0.5994845897268789,-0.0005329172924968661,0.0005329372096081336,-0.39947637871561864,0.5994751805678464,-0.0005408514061125596,0.000541924555577708
8.66,2,-0.4,0.6,-0.3995140791184659,0.5995140609865117,-0.0005030927074404423,0.0005031115099027039,-0.39950628941786814,0.5995051511309081,-0.0005106138542509955,0.0005116358993991071
8.68,2,-0.4,0.6,-0.3995408629101884,0.599540845779245,-0.0005855765676377675,0.000585598452852068,-0.3995334752494972,0.5995323918433985,-0.0005943670157514255,0.0005955670575071709
8.700000000000001,2,-0.4,0.6,-0.3995667544390468,0.5995667382757672,-0.0004884052827855579,0.0004884235363137174,-0.39955975695946966,0.5995587270482184,-0.0004957666147292891,0.0004967760453556819
8.72,2,-0.4,0.6,-0.39959064076634604,0.599590625495788,-0.0005214336870086149,0.0005214531749613421,-0.39958448110006956,0.5995835019390388,-0.00047639162081566846,0.0004773696351387524
8.74,2,-0.4,0.6,-0.3996132895947302,0.5996132751706439,-0.00048385890740898496,0.0004838769910347762,-0.39960736836089283,0.599606436570924,-0.0004994558544656807,0.000500489766714865
8.76,2,-0.4,0.6,-0.3996346828314954,0.5996346692069546,-0.0004573646673794521,0.0004573817608085895,-0.39962948709773605,0.5996286014578456,-0.000417263775001629,0.000418134658037167
8.78,2,-0.4,0.6,-0.39965528149793805,0.5996552686432466,-0.0003888486883352445,0.0003888632210677784,-0.39965029518101103,0.5996494533146881,-0.0004009355562811139,0.0004017791187214126
8.8,2,-0.4,0.6,-0.3996746604526476,0.5996746483222204,-0.0003733944410875727,0.00037340839622190813,-0.39966993563736036,0.599669135424089,-0.0003783122744445795,0.000379114709778236
8.82,2,-0.4,0.6,-0.399692648983499,0.5996926375253704,-0.0003858480758587605,0.0003858624964503121,-0.3996881670506631,0.5996874058129162,-0.0003910625312926871,0.00039189879423549845
8.84,2,-0.4,0.6,-0.39970960021726804,0.5997095893926706,-0.0003692565035653952,0.0003692703040599765,-0.3997053482030996,0.599704623984996,-0.000374265307869907,0.0003750718515925372
8.86,2,-0.4,0.6,-0.3997259311802765,0.5997259209660283,-0.0003139315345895193,0.00031394326737761713,-0.39972190164159155,0.5997212133679767,-0.00031820858088978544,0.00031889965429077183
8.88,2,-0.4,0.6,-0.3997413390844565,0.5997413294460593,-0.0002967959542017973,0.00029680704657616963,-0.3997375203810654,0.5997368662893963,-0.00030085751502265633,0.00030151604231504203
8.9,2,-0.4,0.6,-0.3997556408294329,0.5997556317255454,-0.00030677041280792634,0.0003067818779588921,-0.39975201868945515,0.5997513965746186,-0.00031098733989867733,0.00031167343124463565
8.92,2,-0.4,0.6,-0.3997691178939863,0.5997691092937871,-0.00029357703702203274,0.0002935880090807613,-0.3997656817880892,0.5997650900379924,-0.0002976298555360411,0.0002982914062202857
8.94,2,-0.4,0.6,-0.3997815748980916,0.5997815667634571,-0.0003081370419821105,0.00030814855821420517,-0.3997783114853916,0.5997777480147316,-0.00031240917757176506,0.0003131088108905278
8.96,2,-0.4,0.6,-0.3997936683456688,0.5997936606630113,-0.0002572286924207414,0.000257238306037591,-0.3997908080152589,0.5997902727297544,-0.00023472921644704207,0.00023525880108615782
8.98,2,-0.4,0.6,-0.3998053022212509,0.5998052949733947,-0.00021965341298073055,0.0002196616222342601,-0.3998023297817742,0.5998018206810976,-0.0002515349842051699,0.00025210671014365416
9.0,3,0.3,0.3,-0.3998162475019946,0.5998162406632045,-0.0002108935456441724,0.0002109014275180482,-0.3998134654686216,0.5998129818611251,-0.00021006880353022055,0.00021054985700130757
9.02,3,0.3,0.3,-0.36220688426227854,0.583703639946348,0.9504798660025378,-0.4072119469381303,-0.36221930935312036,0.5837544683551378,0.9500954994946398,-0.40584502890418533
9.040000000000001,3,0.3,0.3,-0.3256665121825852,0.5680489595087053,0.7935991121955299,-0.33999479033070346,-0.3256928879353191,0.5681493751091179,0.7932965559013448,-0.3389193774369751
9.06,3,0.3,0.3,-0.2903852231885041,0.5529336982570766,0.6656748462486962,-0.2851893911079751,-0.2904242481570695,0.5530790440880883,0.6654367903607902,-0.2843438369496246
9.08,3,0.3,0.3,-0.2571957214319568,0.5387146035168612,0.6395017040164237,-0.2739762525239827,-0.2572458515971186,0.5388993638134426,0.639287997528827,-0.2732177787969476
9.1,3,0.3,0.3,-0.22638749897328223,0.5255156999262486,0.6608260853403604,-0.2831120751022264,-0.22644720730926515,0.5257344246171922,0.6606212029313575,-0.2823855831172185
9.120000000000001,3,0.3,0.3,-0.19858069582868768,0.513602668774859,0.7685084819028272,-0.3292455244452298,-0.19941668885895822,0.5141781858872057,0.8536535678616622,-0.36496140027420493
9.14,3,0.3,0.3,-0.17052426628464357,0.5015826923174526,0.5369624575393845,-0.2300462390695403,-0.17120932702170763,0.5021168816775506,0.5248523437597713,-0.22442569207102725
9.16,3,0.3,0.3,-0.14407208138156988,0.4902500086884263,0.5095724695219472,-0.21831178045971372,-0.1447309620305033,0.4907928747679552,0.510300052172618,-0.2182407821652273
9.18,3,0.3,0.3,-0.11951866907394289,0.4797307999835373,0.5266661090027225,-0.22563506240622672,-0.12015092947950876,0.48027888500481436,0.5272304488080535,-0.2255216980861086
9.200000000000001,3,0.3,0.3,-0.09586344171555831,0.46959639298434436,0.44650038300911893,-0.1912903451839949,-0.0964695575450552,0.47014754159590316,0.4469944662698182,-0.19123403405540462
9.22,3,0.3,0.3,-0.07403808399101028,0.4602459414020187,0.4764384174790828,-0.20411644156236675,-0.07461955279925941,0.46079803897569194,0.4769766546300878,-0.20409646462329806
9.24,3,0.3,0.3,-0.05334348755930547,0.4513799322216493,0.4421097633124732,-0.18940930948664805,-0.05390110453474133,0.4519312021224918,0.4426197368784868,-0.18942847584125877
9.26,3,0.3,0.3,-0.033420032824792854,0.4428442966916659,0.37611128281168765,-0.16113414423560857,-0.033954218966328255,0.4433930928139669,0.376553940163478,-0.16118204259016497
9.28,3,0.3,0.3,-0.01503739577395941,0.4349687805205639,0.40128443374019823,-0.17191886225958572,-0.015549522062762482,0.43551371328791905,0.40176616402232534,-0.1720038209047697
9.3,3,0.3,0.3,0.002727973535851861,0.4273577150951604,0.3351343361583958,-0.14357874099772056,0.0022375805347274597,0.42789743009566056,0.335544631265516,-0.14367827536992053
9.32,3,0.3,0.3,0.019117611812820994,0.4203360423649545,0.35778219702051994,-0.15328157056930797,0.018647662652762863,0.42086953370829755,0.3582286364759665,-0.1534179865872861
9.34,3,0.3,0.3,0.03465813617214099,0.4136781482575228,0.33200045549137613,-0.14223611926876,0.03420793389057671,0.414204441071306,0.33242262973331077,-0.14239101998229012
9.36,3,0.3,0.3,0.04961957395643367,0.40726834726498223,0.2824392500597173,-0.12100303537089016,0.04918873439577859,0.40778645042280115,0.2828050273224859,-0.12115853847806364
9.38,3,0.3,0.3,0.06342394095206597,0.4013542602269754,0.30134292358547576,-0.12910177474467893,0.0630112982552907,0.40186361986317665,0.30174028343757076,-0.1292931099280872
9.4,3,0.3,0.3,0.07647239849624271,0.39576402101843616,0.2841538569693145,-0.12173760976073171,0.07607726147069022,0.3962640232663678,0.28453521322439396,-0.12194187957017472
9.42,3,0.3,0.3,0.08883946223709398,0.3904657055367159,0.2642257066200963,-0.11319996252829562,0.08846120545644864,0.39095580573837607,0.2645866046931924,-0.11341240648438947
9.44,3,0.3,0.3,0.1004854034126411,0.38547633443597534,0.25370613399444025,-0.10869315188486682,0.10012331716488966,0.3859561275196204,0.25405852783134847,-0.10891812028498393
9.46,3,0.3,0.3,0.1117361813921852,0.38065625972787814,0.21225431616462875,-0.09093430364736978,0.11138997991590713,0.3811251548366625,0.2125541891505618,-0.09114059939475508
9.48,3,0.3,0.3,0.12231974725933518,0.37612203300590796,0.2039265014366154,-0.08736648911778758,0.12198874319331472,0.3765797655875612,0.2042194152714057,-0.08758188145709846
9.5,3,0.3,0.3,0.1324819946474157,0.3717683081611012,0.17316749812697727,-0.07418867206894618,0.13216582608081756,0.37221445335826425,0.17342037395799975,-0.07438639187696039
9.52,3,0.3,0.3,0.1417154890556784,0.3678124810222288,0.20187815669539877,-0.08648893427389215,0.14141302497447217,0.36824729400412964,0.20217787006323867,-0.08673699456722181
9.540000000000001,3,0.3,0.3,0.15028596868148236,0.3641407036432714,0.20786963697367572,-0.08905581298933887,0.1499964249472325,0.364564283543653,0.2081832088354058,-0.08932897634355223
9.56,3,0.3,0.3,0.15870767248614678,0.3605326650185537,0.16158301681077403,-0.06922563168947948,0.15843101937865264,0.3609445115256667,0.16183042409625972,-0.06945104489905182
9.58,3,0.3,0.3,0.16651978066802317,0.3571857902394569,0.16758904812060427,-0.07179874437787159,0.1660874220090306,0.3576581329727609,0.18649968238818473,-0.08005227950365408
9.6,3,0.3,0.3,0.17372121111588265,0.35410054290567544,0.17818334061508764,-0.07633756661549916,0.17334033693039894,0.35454442173756334,0.17523662003519572,-0.07523048200846089
9.620000000000001,3,0.3,0.3,0.1807128453615848,0.3511051767667411,0.14871119860172696,-0.06371106856017891,0.18034926170685853,0.35153494960380394,0.14920778371950635,-0.06406687353069554
9.64,3,0.3,0.3,0.18683971336949845,0.3484802950404062,0.1935512047167055,-0.08292148935741217,0.1864923693043166,0.3488967865950122,0.19405845028891489,-0.08333916777785569
9.66,3,0.3,0.3,0.19311468147502764,0.3457919640542995,0.13218880461231414,-0.056632520435081525,0.1927840601697288,0.346194384028141,0.13254141295209795,-0.056929575203010986
9.68,3,0.3,0.3,0.19902725129614954,0.34325889226963924,0.12646294839733985,-0.054179440764500375,0.19871252835601036,0.34364755286567755,0.1268031036471505,-0.054474139605131325
9.700000000000001,3,0.3,0.3,0.20459612493549245,0.34087306730436406,0.1213152763210919,-0.051974067587614727,0.20429650788517903,0.3412482982663676,0.12164440867986936,-0.0522668314292783
9.72,3,0.3,0.3,0.209743542931721,0.33866780298028565,0.1273266630145135,-0.054549474638993414,0.2094580095267852,0.3390301890421161,0.12767509996490267,-0.054867433117763646
9.74,3,0.3,0.3,0.21472353318989196,0.33653426829189026,0.10820178293380212,-0.04635596562877807,0.21445173980545806,0.3368838189358066,0.1085003738991505,-0.04663504912438245
9.76,3,0.3,0.3,0.21951912152022074,0.33447973534631065,0.09219008430705362,-0.039496210355531365,0.21926067233398822,0.3348165230217213,0.09244665631717254,-0.03974172174998178
9.78,3,0.3,0.3,0.22395653054109824,0.3325786541027894,0.09683855620556614,-0.04148771546324757,0.22371053545644298,0.3329032520653873,0.09711038824768685,-0.04175388913063677
9.8,3,0.3,0.3,0.22823294163574903,0.33074654782559004,0.08220325811569948,-0.03521763971556048,0.2279990494225606,0.3310590396077447,0.08243594488487753,-0.0354504913425788
9.82,3,0.3,0.3,0.2321035492831715,0.3290882964530044,0.09594860658423399,-0.04110644194740159,0.2318807044226213,0.3293894995094982,0.09622250374182983,-0.04138643535385497
9.84,3,0.3,0.3,0.23567799847722568,0.32755692571687983,0.10048551131654213,-0.04305014928774547,0.2354654377801053,0.327847411257845,0.10077467742720607,-0.04335164140315284
9.86,3,0.3,0.3,0.2393600736137837,0.3259794457175155,0.06232817435611512,-0.02670272735003101,0.23910793235678604,0.32628022054194544,0.06809305599258864,-0.029297406615736214
9.88,3,0.3,0.3,0.2426293733835188,0.32457880754272395,0.08120436156182448,-0.034789690994614826,0.24239042296924038,0.3248676738983397,0.08140660010558032,-0.03503162713116775
9.9,3,0.3,0.3,0.2458567912539825,0.32319611247229174,0.061895597470430344,-0.026517402128796018,0.24557882757500324,0.32349538689583485,0.06781129124349516,-0.0291861472773891
9.92,3,0.3,0.3,0.24890065762873007,0.32189205480130945,0.05863487272451141,-0.02512043767783655,0.24857901701025276,0.32220388512889486,0.06536410532476994,-0.028137605373729176
9.94,3,0.3,0.3,0.2517180958561982,0.3206850038073698,0.06148355970431172,-0.026340876306925158,0.2514228320509494,0.3209794899031891,0.060758023617296736,-0.026159346082186792
9.96,3,0.3,0.3,0.25443329618750193,0.31952175372198954,0.05219293331966579,-0.022360572604299647,0.2541533878275084,0.31980365586298665,0.052507057067038565,-0.022610705832267236
9.98,3,0.3,0.3,0.2570013609237187,0.31842153968280945,0.048640292052620285,-0.02083854485176139,0.25673618739568344,0.3186912552942898,0.0489188845933286,-0.02106928074379692
10.0,3,0.3,0.3,0.2594186233623881,0.317385932583851,0.04657349142493745,-0.019953083113074126,0.25916737390024763,0.31764397043500775,0.04684179500533413,-0.020178153946547452
10.02,3,0.3,0.3,0.26165613905719703,0.31642733284701113,0.04882804471156012,-0.020918982119144107,0.26141783231977145,0.31667436924170717,0.04911050845821045,-0.021159139216772444
10.040000000000001,3,0.3,0.3,0.26377100975804657,0.31552127685732895,0.04605541154722915,-0.01973112657588534,0.26354498632408435,0.31575773697754467,0.04632292697499595,-0.01996152607713716
10.06,3,0.3,0.3,0.26572570546919355,0.31468384327030835,0.04835170348592212,-0.02071490731609387,0.26551108127316986,0.31491036373033765,0.04863370134386908,-0.02096086280415051
10.08,3,0.3,0.3,0.26712755713298697,0.3140832599362129,0.09545189212930526,-0.04089363880728699,0.2669211403099822,0.3143025376143179,0.0960107996924705,-0.041387042827172066
10.1,3,0.3,0.3,0.2689615875227769,0.31329752196213634,0.037157172285011746,-0.01591892993694209,0.26876594011526594,0.31350721102365475,0.037375419268672765,-0.01611340809592221
10.120000000000001,3,0.3,0.3,0.2706731679327587,0.3125642441869583,0.037320213437309645,-0.015988780263552636,0.2704500719861259,0.31278102505642996,0.041711417571208456,-0.01798573302576086
10.14,3,0.3,0.3,0.27232239987214674,0.31185767783446977,0.03170280534032051,-0.013582162095655353,0.2721168055220558,0.31206222179522103,0.03130571205504492,-0.013501145283817191
10.16,3,0.3,0.3,0.27385271963217456,0.31120205601126394,0.0328272364278348,-0.014063892501205055,0.2736576920297522,0.31139757582276495,0.033077331810982574,-0.014267661963054411
10.18,3,0.3,0.3,0.2752948126939976,0.31058423239876093,0.0314137355466534,-0.013458318392654042,0.27510995599659266,0.3107710490314552,0.03163492110059437,-0.013647790332321216
10.200000000000001,3,0.3,0.3,0.27663247049247214,0.3100111510940726,0.03244784327972334,-0.013901352335076944,0.27645707678258974,0.3101897838687799,0.03267743407421432,-0.014099987376621551
10.22,3,0.3,0.3,0.27792610288796077,0.309456931216731,0.027535201793912112,-0.011796671306457403,0.27775989095267706,0.30962754248419033,0.02773066466744347,-0.011967508147519346
10.24,3,0.3,0.3,0.2791435111548694,0.30893536739170957,0.026522880351168586,-0.011362971077727737,0.2789859690950069,0.3090983264592131,0.026711777912789156,-0.011529729399005886
10.26,3,0.3,0.3,0.2803196245930953,0.3084314951574081,0.02218820977176269,-0.009505905187340354,0.28017048617817003,0.30858696275296155,0.022346771115331412,-0.009647310375856213
10.28,3,0.3,0.3,0.2814259898528838,0.3079575045394233,0.021317692640152423,-0.009132956968354103,0.28128478369280735,0.308105829223633,0.021470542286811195,-0.009270620782686496
10.3,3,0.3,0.3,0.2824702098411408,0.30751013828929136,0.02011362683182317,-0.008617109338909627,0.2823365156810802,0.3076516315289186,0.020258330940176643,-0.00874872750161743
10.32,3,0.3,0.3,0.2834367407017244,0.3070960557285284,0.02109214945828592,-0.009036329429187522,0.2833100230775058,0.3072311427169451,0.02124440470302947,-0.009176164003485452
10.34,3,0.3,0.3,0.28435029378155263,0.306704669985852,0.019894388757122905,-0.008523183043018363,0.28424822661170934,0.30682583386866363,0.018034624006110188,-0.00779107919950648
10.36,3,0.3,0.3,0.2852161417535128,0.3063337221350534,0.018499075764593205,-0.007925401015973454,0.28511636693092673,0.3064507276176105,0.018945648986946236,-0.008186066502993545
10.38,3,0.3,0.3,0.28601651620205265,0.3059908245466362,0.01942768540207533,-0.008323237310727049,0.285921920519418,0.306102604962356,0.01953927426832222,-0.008444020895734282
10.4,3,0.3,0.3,0.28679064840034757,0.30565916970133666,0.01647715239095926,-0.0070591656558077025,0.2867009699906636,0.30576587999918214,0.01658226427445659,-0.007167327001091742
10.42,3,0.3,0.3,0.2874856568326378,0.30536141317525295,0.019594685733253236,-0.008394783835906378,0.287400412900522,0.3054635113081721,0.01971970947560945,-0.008524847354622701
10.44,3,0.3,0.3,0.2881790864311445,0.3050643330554404,0.014676052550700487,-0.006287535835833132,0.28809828245618574,0.3051617741892836,0.014770038473311521,-0.00638615690767742
10.46,3,0.3,0.3,0.28881901519938585,0.30479017383934776,0.015538102140073666,-0.0066568563776617,0.28874232392104965,0.3048832631080743,0.015637976915518895,-0.0067625751294557515
10.48,3,0.3,0.3,0.28942482613091347,0.3045306314366133,0.014638619718130338,-0.006271498806846822,0.2893520423954579,0.3046195508871916,0.014733055343356241,-0.006372310124869433
10.5,3,0.3,0.3,0.29001025735751945,0.3042798201367798,0.012462744639441282,-0.005339307232830187,0.2899412633928564,0.30436466162326875,0.0125434342645779,-0.005426163542879555
10.52,3,0.3,0.3,0.2905817321238115,0.30403498808402524,0.009722548611618052,-0.004165348454917662,0.29051645128876236,0.3041158003195399,0.009785724874237373,-0.0042339142762743524
10.540000000000001,3,0.3,0.3,0.2910909685353688,0.30381682027796686,0.012449301293110518,-0.005333547814505658,0.291029008987788,0.30389399768114395,0.012530506959885078,-0.005422444501383017
10.56,3,0.3,0.3,0.29159364308396785,0.30360146371480606,0.009445952669451113,-0.004046848817895788,0.2915254659533893,0.3036791267606315,0.010564210683803497,-0.0045723158909084655
10.58,3,0.3,0.3,0.2920469920416618,0.3034072392932316,0.011242224500193493,-0.004816410214726199,0.2919840659172466,0.3034806068885725,0.011133240251371794,-0.004819416436070551
10.6,3,0.3,0.3,0.29249575791870114,0.3032149783617538,0.008428637855374108,-0.0036110093216993877,0.2924361490643493,0.30328487545753785,0.008497387540602697,-0.0036790079751177554
10.620000000000001,3,0.3,0.3,0.29290948811227163,0.30303772746887975,0.009032265401916498,-0.0038696163152788753,0.2928529969134117,0.30310436787616124,0.009100223058468894,-0.00394068096570414
10.64,3,0.3,0.3,0.2933151317050399,0.3028639410493133,0.006898344211878751,-0.0029553986874308324,0.29326170603433976,0.3029273546177997,0.006950481051795167,-0.0030102863360271584
10.66,3,0.3,0.3,0.293683595937412,0.3027060830655461,0.008056222547015698,-0.003451458612033085,0.2936329639640736,0.30276653328154907,0.008117308191519686,-0.0035162621671704884
10.68,3,0.3,0.3,0.29403306987412164,0.30255636093193966,0.007465599535819434,-0.0031984230403062676,0.293985095911862,0.3026139712039175,0.007522388160744138,-0.003259116293255329
10.700000000000001,3,0.3,0.3,0.2943686105793353,0.30241260809368936,0.006452269737468416,-0.002764290810487093,0.2943231967158181,0.30246746317476253,0.00650150211890612,-0.0028172824117077
10.72,3,0.3,0.3,0.29467910417349613,0.3022795859752822,0.006775938962774543,-0.002902957651880908,0.2946360668646198,0.3023318648333642,0.0068278058832830085,-0.0029591897651601966
10.74,3,0.3,0.3,0.29497833220612385,0.3021513902651753,0.005751907522801497,-0.002464240609137903,0.2949375923628794,0.3022011611648655,0.005796073330783885,-0.0025124596999150234
10.76,3,0.3,0.3,0.29525002878913265,0.30203498961886277,0.006617767831488257,-0.0028351937450368583,0.29521138162127525,0.3020824600285561,0.00666874545618229,-0.002891248113680002
10.78,3,0.3,0.3,0.29551299468793263,0.301922329385011,0.005596445761402537,-0.0023976374545258174,0.29547637910193114,0.3019675515130416,0.005639687592118317,-0.002445505420389949
10.8,3,0.3,0.3,0.29576121560074936,0.3018159862195564,0.0053073709294383375,-0.002273791593434653,0.29572652363750307,0.30185906511501304,0.005348506035231869,-0.002319634686390095
10.82,3,0.3,0.3,0.29599571079692555,0.3017155234456412,0.005013117213855819,-0.0021477269875111726,0.29596284170625864,0.30175655779599764,0.00505209184778678,-0.0021914523683826855
10.84,3,0.3,0.3,0.29622149544812204,0.30161879245610834,0.004262224740989896,-0.0018260285393143678,0.2961903869336662,0.30165783910334465,0.004295463702278089,-0.0018635648673092121
10.86,3,0.3,0.3,0.296437594254178,0.30152621109047545,0.0036835428276297474,-0.0015781087901536733,0.29640817609231607,0.3015633366032201,0.003712357545246195,-0.0016108613075501606
10.88,3,0.3,0.3,0.29663395212442445,0.3014420871653504,0.004293085541285692,-0.0018392499683102422,0.29660607477307416,0.30147744985603664,0.0043267749701152575,-0.0018777979070499114
10.9,3,0.3,0.3,0.2968201887512856,0.30136229939807635,0.003978464583780435,-0.0017044595988973746,0.2967937772223977,0.30139597450417266,0.00400978191283223,-0.0017405239434729047
10.92,3,0.3,0.3,0.2969990003164526,0.30128569268656125,0.0034384514611998096,-0.0014731063894780835,0.2969740004747908,0.3013177323150003,0.003465599081417546,-0.0015045614816620659
10.94,3,0.3,0.3,0.29716446413205355,0.3012148044373804,0.0036109367036781456,-0.0015470027685467666,0.29714077463751093,0.3012453164419532,0.003639534213160406,-0.0015803460914469714
10.96,3,0.3,0.3,0.29732436347096963,0.3011463001294153,0.00301644607968133,-0.0012923102285020173,0.2972989036619392,0.301176642870308,0.003378232007860249,-0.0014671362610952816
10.98,3,0.3,0.3,0.2974747788408038,0.3010818589573149,0.0028982394016627555,-0.0012416679511224223,0.29745114422809515,0.30111051537795114,0.0028739708325319635,-0.0012483512704758795
11.0,3,0.3,0.3,0.2976140107598274,0.30102220901551974,0.003038376708042176,-0.0013017057802407264,0.2975916144002841,0.3010494899293523,0.0030664000190084376,-0.0013321619750252013
11.02,3,0.3,0.3,0.2977432011285227,0.3009668610893599,0.003133605202937137,-0.0013425037108490377,0.2977219644500132,0.3009928515285748,0.003161701721121596,-0.0013738005173470624
11.040000000000001,3,0.3,0.3,0.29787053142626824,0.30091231005750885,0.0023933799021448945,-0.0010253753081015844,0.29785044044862513,0.3009370181735049,0.002414918541999475,-0.0010494874227405665
11.06,3,0.3,0.3,0.297990242063665,0.3008610234516562,0.002306742355405886,-0.0009882579239682728,0.297971231182727,0.3008845155982102,0.002327556067514884,-0.0010116923370788629
11.08,3,0.3,0.3,0.2981013647551827,0.3008134161061011,0.002383540333944091,-0.0010211598258909743,0.29808335919509127,0.30083576998158285,0.002405106192981357,-0.0010455827093738199
11.1,3,0.3,0.3,0.29820998018855344,0.30076688292373743,0.0018476516278340543,-0.0007915736049859401,0.29819295988676403,0.3007881149918141,0.0018644126721636678,-0.0008106596581402073
11.120000000000001,3,0.3,0.3,0.2983040904877004,0.3007265640521313,0.0026632371939071253,-0.0011409879624387845,0.2982903449275089,0.30074576402334463,0.0024187167899208384,-0.0010518587465081115
11.14,3,0.3,0.3,0.2983998541481801,0.3006855368450517,0.001789749638328196,-0.0007667671501786488,0.2983864832438381,0.3007039483566872,0.0018437494258876988,-0.0008019476797870365
11.16,3,0.3,0.3,0.2984883153794507,0.30064763815534323,0.001899231621296113,-0.0008136715809455991,0.29847565855518343,0.30066515461757953,0.0019130585369910441,-0.0008322387554877408
11.18,3,0.3,0.3,0.2985719456268182,0.30061180916280356,0.0017876316710165943,-0.0007658597674931912,0.2985599541737651,0.3006284774909558,0.001801903073009585,-0.0007840153755763919
11.200000000000001,3,0.3,0.3,0.2986524674216351,0.30057731189803866,0.001520048008954493,-0.0006512211847905132,0.29864111891992073,0.30059315664093533,0.0015321853893712628,-0.0006667727040841342
11.22,3,0.3,0.3,0.29872822133143306,0.30054485729752684,0.0014596291122516841,-0.000625336432961289,0.2987174795652895,0.3005599206725814,0.0014713203713063797,-0.0006403941017776409
11.24,3,0.3,0.3,0.2987997199838751,0.30051422574057696,0.0013771977642603253,-0.0005900210746381009,0.29878955262161533,0.3005285454916754,0.0013882624766450094,-0.0006043468393724938
11.26,3,0.3,0.3,0.298865899195658,0.30048587314615194,0.0014441978828255708,-0.0006187253631255857,0.29885626512169866,0.3004994989097046,0.0014558362453432755,-0.0006338722534995032
11.28,3,0.3,0.3,0.2989307803108592,0.30045807668415725,0.0011033707936084075,-0.0004727077245466303,0.29892167062194397,0.3004710166045794,0.0011122890372513294,-0.00048437306441656905
11.3,3,0.3,0.3,0.29899087449536305,0.300432331045993,0.0011597063288325271,-0.0004968430766943387,0.2989822520018442,0.3004446304601775,0.001169108773421565,-0.000509205333532891
11.32,3,0.3,0.3,0.2990465143969279,0.30040849371822126,0.0012141667751162516,-0.0005201751004937118,0.2990383443488617,0.3004201953213691,0.0012240405401492196,-0.0005332224167193152
11.34,3,0.3,0.3,0.29910028260337906,0.3003854582647996,0.0010143206523539061,-0.0004345567331488394,0.29909152847408815,0.30039702319247613,0.0011362155753746744,-0.0004950483018252849
11.36,3,0.3,0.3,0.2991498871478387,0.3003642066135206,0.0010828560915389016,-0.0004639187859452158,0.2991417655201935,0.30037513140376887,0.0010740152157924857,-0.000468026469210181
11.38,3,0.3,0.3,0.299196921779913,0.3003440559678534,0.0010048257708503427,-0.00043048892215914736,0.29918922471293374,0.30035444663385485,0.0010146038037057575,-0.0004422111269801257
11.4,3,0.3,0.3,0.29924134893565524,0.30032502242099907,0.0009498053758307881,-0.0004069170042918374,0.2992340594682,0.3003349024144145,0.0009584981547882954,-0.00041782809558081266
11.42,3,0.3,0.3,0.2992814243150937,0.30030785326849513,0.001107707567280479,-0.0004745656913881825,0.2992745033209224,0.30031726929798475,0.0011178943711474543,-0.0004873941239020019
11.44,3,0.3,0.3,0.2993212361914869,0.3002907970063502,0.000843253486554521,-0.00036126788850433106,0.2993146821709713,0.30029974890748456,0.00085102723979541,-0.0003711018119104681
11.46,3,0.3,0.3,0.2993595070927555,0.30027440093101526,0.0007226720916208504,-0.0003096082314353356,0.299353306768786,0.30028290341806146,0.0007293516233204678,-0.0003180968433068032
11.48,3,0.3,0.3,0.29939551355114113,0.3002589749916027,0.0006937705689705961,-0.00029722619895619987,0.29938964688560027,0.3002670515379305,0.0007001997860123788,-0.00030543426720586533
11.5,3,0.3,0.3,0.2994289365508361,0.30024465586132987,0.0007169124645162381,-0.00030714068357213034,0.29942338042222627,0.30025233416041003,0.0007235740151160311,-0.00031568518062877887
11.52,3,0.3,0.3,0.2994610497119597,0.30023089789400803,0.0006174764547900585,-0.00026454016329189103,0.2994557927282206,0.30023819082831366,0.0006232287505961304,-0.0002719510472672104
11.540000000000001,3,0.3,0.3,0.2994918743130394,0.3002176919734593,0.0005252766163496084,-0.0002250397740462505,0.2994869052289858,0.3002246123505108,0.0005301828969533143,-0.0002313892714705182
11.56,3,0.3,0.3,0.2995204330206563,0.30020545681029254,0.0005511138713310201,-0.00023610900850755054,0.2995151751126293,0.3002122723322313,0.0006180836237693957,-0.0002697989742663602
